,date,AA,GE,IBM,MSFT
450,1991-11-12 00:00:00,5.29,3.39,18.7,1.64
451,1991-11-13 00:00:00,5.3,3.41,18.61,1.65
452,1991-11-14 00:00:00,5.3,3.45,18.82,1.62
453,1991-11-15 00:00:00,5.11,3.3,18.12,1.56
454,1991-11-18 00:00:00,5.14,3.36,18.3,1.59
455,1991-11-19 00:00:00,4.88,3.34,18.16,1.58
456,1991-11-20 00:00:00,4.99,3.28,17.97,1.58
457,1991-11-21 00:00:00,5.07,3.27,17.95,1.59
458,1991-11-22 00:00:00,4.98,3.25,17.83,1.57
459,1991-11-25 00:00:00,4.94,3.22,17.9,1.57
460,1991-11-26 00:00:00,4.95,3.22,18.42,1.55
461,1991-11-27 00:00:00,4.86,3.21,17.74,1.56
462,1991-11-29 00:00:00,5.01,3.17,17.41,1.59
463,1991-12-02 00:00:00,4.96,3.22,17.36,1.66
464,1991-12-03 00:00:00,5.09,3.19,17.17,1.66
465,1991-12-04 00:00:00,5.01,3.14,16.94,1.67
466,1991-12-05 00:00:00,4.96,3.08,16.99,1.67
467,1991-12-06 00:00:00,5.04,3.16,16.75,1.71
468,1991-12-09 00:00:00,4.92,3.2,16.02,1.67
469,1991-12-10 00:00:00,4.75,3.21,16.23,1.67
470,1991-12-11 00:00:00,4.86,3.25,16.52,1.65
471,1991-12-12 00:00:00,4.92,3.29,16.68,1.67
472,1991-12-13 00:00:00,4.92,3.35,16.56,1.67
473,1991-12-16 00:00:00,4.95,3.35,16.35,1.67
474,1991-12-17 00:00:00,4.8,3.38,16.09,1.67
475,1991-12-18 00:00:00,4.84,3.37,16.23,1.68
476,1991-12-19 00:00:00,4.97,3.36,15.97,1.68
477,1991-12-20 00:00:00,5.09,3.45,16.14,1.69
478,1991-12-23 00:00:00,5.31,3.56,16.61,1.75
479,1991-12-24 00:00:00,5.5,3.65,16.61,1.74
480,1991-12-26 00:00:00,5.48,3.71,16.61,1.77
481,1991-12-27 00:00:00,5.6,3.66,16.82,1.81
482,1991-12-30 00:00:00,5.5,3.8,17.01,1.81
483,1991-12-31 00:00:00,5.51,3.78,16.75,1.82
484,1992-01-02 00:00:00,5.48,3.78,16.99,1.87
485,1992-01-03 00:00:00,5.54,3.77,17.01,1.85
486,1992-01-06 00:00:00,5.49,3.75,17.36,1.91
487,1992-01-07 00:00:00,5.49,3.73,17.81,1.96
488,1992-01-08 00:00:00,5.5,3.72,17.39,2.03
489,1992-01-09 00:00:00,5.4,3.67,17.17,2.08
490,1992-01-10 00:00:00,5.38,3.68,17.1,2.05
491,1992-01-13 00:00:00,5.29,3.72,16.99,2.08
492,1992-01-14 00:00:00,5.35,3.77,17.39,2.1
493,1992-01-15 00:00:00,5.75,3.81,17.95,2.15
494,1992-01-16 00:00:00,5.82,3.85,17.97,2.09
495,1992-01-17 00:00:00,5.91,3.93,18.14,2.07
496,1992-01-20 00:00:00,5.92,3.98,17.93,2.01
497,1992-01-21 00:00:00,5.67,3.85,17.48,1.95
498,1992-01-22 00:00:00,5.76,3.93,18.0,2.05
499,1992-01-23 00:00:00,5.67,3.9,17.6,2.05
500,1992-01-24 00:00:00,5.69,3.87,17.53,2.04
501,1992-01-27 00:00:00,5.74,3.87,17.65,1.97
502,1992-01-28 00:00:00,5.77,3.86,17.55,1.98
503,1992-01-29 00:00:00,5.72,3.82,17.29,2.04
504,1992-01-30 00:00:00,5.69,3.78,17.27,2.02
505,1992-01-31 00:00:00,5.53,3.72,16.94,1.97
506,1992-02-03 00:00:00,5.56,3.75,17.2,2.05
507,1992-02-04 00:00:00,5.58,3.8,17.36,2.04
508,1992-02-05 00:00:00,5.52,3.83,17.17,2.08
509,1992-02-06 00:00:00,5.48,3.83,17.14,2.07
510,1992-02-07 00:00:00,5.52,3.82,17.02,2.06
511,1992-02-10 00:00:00,5.62,3.82,17.12,2.04
512,1992-02-11 00:00:00,5.68,3.8,17.21,2.01
513,1992-02-12 00:00:00,5.75,3.85,17.57,2.06
514,1992-02-13 00:00:00,5.66,3.82,17.31,2.01
515,1992-02-14 00:00:00,5.84,3.81,17.12,1.94
516,1992-02-18 00:00:00,6.08,3.81,17.09,1.94
517,1992-02-19 00:00:00,6.18,3.87,17.09,1.88
518,1992-02-20 00:00:00,6.12,3.97,17.12,1.92
519,1992-02-21 00:00:00,6.02,3.97,17.14,1.87
520,1992-02-24 00:00:00,6.05,3.96,17.05,1.88
521,1992-02-25 00:00:00,5.89,3.92,16.83,1.9
522,1992-02-26 00:00:00,5.96,3.92,16.83,2.0
523,1992-02-27 00:00:00,5.98,3.9,16.74,2.04
524,1992-02-28 00:00:00,5.98,3.88,16.57,2.02
525,1992-03-02 00:00:00,6.1,3.93,16.69,2.01
526,1992-03-03 00:00:00,6.36,3.9,16.83,2.02
527,1992-03-04 00:00:00,6.24,3.86,16.67,2.01
528,1992-03-05 00:00:00,6.08,3.87,16.52,1.99
529,1992-03-06 00:00:00,5.99,3.85,16.47,1.94
530,1992-03-09 00:00:00,5.85,3.85,16.67,1.95
531,1992-03-10 00:00:00,5.83,3.87,16.76,1.99
532,1992-03-11 00:00:00,5.78,3.84,16.74,1.97
533,1992-03-12 00:00:00,5.75,3.84,17.0,1.98
534,1992-03-13 00:00:00,5.96,3.88,17.09,1.98
535,1992-03-16 00:00:00,6.15,3.88,16.93,2.03
536,1992-03-17 00:00:00,6.17,3.91,16.71,2.1
537,1992-03-18 00:00:00,6.06,3.9,16.69,2.07
538,1992-03-19 00:00:00,6.07,3.89,16.38,2.09
539,1992-03-20 00:00:00,6.07,3.91,16.43,2.1
540,1992-03-23 00:00:00,6.08,3.89,16.33,2.1
541,1992-03-24 00:00:00,6.13,3.87,16.26,2.09
542,1992-03-25 00:00:00,6.25,3.87,16.24,2.1
543,1992-03-26 00:00:00,6.29,3.82,16.05,2.05
544,1992-03-27 00:00:00,6.11,3.79,15.88,1.99
545,1992-03-30 00:00:00,6.09,3.78,15.9,1.96
546,1992-03-31 00:00:00,6.08,3.77,15.93,1.94
547,1992-04-01 00:00:00,6.07,3.8,15.81,1.97
548,1992-04-02 00:00:00,6.08,3.74,15.69,1.92
549,1992-04-03 00:00:00,5.87,3.72,15.59,1.92
550,1992-04-06 00:00:00,5.97,3.76,15.85,1.99
551,1992-04-07 00:00:00,5.9,3.69,15.71,1.9
552,1992-04-08 00:00:00,5.78,3.62,16.19,1.92
553,1992-04-09 00:00:00,5.83,3.72,16.24,1.96
554,1992-04-10 00:00:00,5.87,3.78,16.4,1.9
555,1992-04-13 00:00:00,6.36,3.74,16.69,1.92
556,1992-04-14 00:00:00,6.19,3.82,16.83,1.92
557,1992-04-15 00:00:00,6.44,3.88,16.88,2.11
558,1992-04-16 00:00:00,6.61,3.93,16.9,2.09
559,1992-04-20 00:00:00,6.71,3.92,17.07,1.93
560,1992-04-21 00:00:00,6.57,3.87,17.17,1.9
561,1992-04-22 00:00:00,6.47,3.84,17.19,1.93
562,1992-04-23 00:00:00,6.51,3.81,17.02,1.9
563,1992-04-24 00:00:00,6.61,3.77,16.81,1.84
564,1992-04-27 00:00:00,6.38,3.77,16.81,1.85
565,1992-04-28 00:00:00,6.49,3.78,16.88,1.78
566,1992-04-29 00:00:00,6.47,3.77,16.81,1.82
567,1992-04-30 00:00:00,6.71,3.81,17.31,1.81
568,1992-05-01 00:00:00,6.6,3.77,17.29,1.86
569,1992-05-04 00:00:00,6.57,3.84,17.64,1.87
570,1992-05-05 00:00:00,6.55,3.83,17.91,1.91
571,1992-05-06 00:00:00,6.47,3.83,17.81,1.9
572,1992-05-07 00:00:00,6.56,3.82,18.12,1.88
573,1992-05-08 00:00:00,6.57,3.85,18.0,1.87
574,1992-05-11 00:00:00,6.77,3.94,18.14,1.87
575,1992-05-12 00:00:00,6.71,3.93,18.07,1.87
576,1992-05-13 00:00:00,6.75,3.9,17.85,1.85
577,1992-05-14 00:00:00,6.68,3.87,17.73,1.81
578,1992-05-15 00:00:00,6.56,3.84,17.71,1.8
579,1992-05-18 00:00:00,6.7,3.82,17.54,1.85
580,1992-05-19 00:00:00,6.72,3.89,17.88,1.87
581,1992-05-20 00:00:00,6.67,3.86,17.71,1.91
582,1992-05-21 00:00:00,6.65,3.82,17.68,1.91
583,1992-05-22 00:00:00,6.67,3.81,17.73,1.9
584,1992-05-26 00:00:00,6.7,3.74,17.49,1.89
585,1992-05-27 00:00:00,6.67,3.77,17.56,1.88
586,1992-05-28 00:00:00,6.74,3.84,17.61,1.95
587,1992-05-29 00:00:00,6.73,3.8,17.54,1.98
588,1992-06-01 00:00:00,6.83,3.8,17.51,2.03
589,1992-06-02 00:00:00,6.84,3.78,17.51,2.01
590,1992-06-03 00:00:00,6.93,3.81,17.34,2.01
591,1992-06-04 00:00:00,6.9,3.82,17.2,2.01
592,1992-06-05 00:00:00,6.85,3.88,17.46,1.98
593,1992-06-08 00:00:00,6.85,3.82,17.59,1.94
594,1992-06-09 00:00:00,6.74,3.81,17.51,1.88
595,1992-06-10 00:00:00,6.64,3.8,17.42,1.84
596,1992-06-11 00:00:00,6.57,3.85,17.78,1.77
597,1992-06-12 00:00:00,6.63,3.82,17.97,1.84
598,1992-06-15 00:00:00,6.62,3.83,18.19,1.86
599,1992-06-16 00:00:00,6.62,3.88,18.0,1.79
600,1992-06-17 00:00:00,6.68,3.81,17.9,1.78
601,1992-06-18 00:00:00,6.43,3.81,18.26,1.77
602,1992-06-19 00:00:00,6.37,3.81,18.36,1.81
603,1992-06-22 00:00:00,6.39,3.82,18.41,1.82
604,1992-06-23 00:00:00,6.35,3.83,18.53,1.81
605,1992-06-24 00:00:00,6.38,3.83,18.87,1.77
606,1992-06-25 00:00:00,6.42,3.87,18.77,1.72
607,1992-06-26 00:00:00,6.39,3.91,18.79,1.64
608,1992-06-29 00:00:00,6.49,3.96,19.06,1.77
609,1992-06-30 00:00:00,6.58,3.9,18.91,1.72
610,1992-07-01 00:00:00,6.73,3.93,18.99,1.77
611,1992-07-02 00:00:00,6.51,3.87,18.72,1.72
612,1992-07-06 00:00:00,6.37,3.88,18.96,1.71
613,1992-07-07 00:00:00,6.21,3.81,18.7,1.67
614,1992-07-08 00:00:00,6.29,3.86,18.91,1.69
615,1992-07-09 00:00:00,6.41,3.9,18.84,1.69
616,1992-07-10 00:00:00,6.33,3.83,18.87,1.71
617,1992-07-13 00:00:00,6.37,3.85,18.91,1.72
618,1992-07-14 00:00:00,6.43,3.9,18.91,1.75
619,1992-07-15 00:00:00,6.24,3.91,19.18,1.76
620,1992-07-16 00:00:00,6.26,3.88,19.37,1.77
621,1992-07-17 00:00:00,6.31,3.88,18.36,1.73
622,1992-07-20 00:00:00,6.21,3.87,17.95,1.7
623,1992-07-21 00:00:00,6.18,3.86,18.12,1.76
624,1992-07-22 00:00:00,6.16,3.83,17.88,1.72
625,1992-07-23 00:00:00,6.17,3.85,17.92,1.74
626,1992-07-24 00:00:00,6.26,3.74,17.92,1.79
627,1992-07-27 00:00:00,6.28,3.76,17.85,1.79
628,1992-07-28 00:00:00,6.38,3.8,18.12,1.82
629,1992-07-29 00:00:00,6.54,3.86,18.24,1.82
630,1992-07-30 00:00:00,6.43,3.82,18.43,1.8
631,1992-07-31 00:00:00,6.39,3.83,18.31,1.79
632,1992-08-03 00:00:00,6.35,3.77,18.33,1.81
633,1992-08-04 00:00:00,6.27,3.78,18.21,1.81
634,1992-08-05 00:00:00,6.21,3.75,17.71,1.77
635,1992-08-06 00:00:00,6.13,3.79,17.28,1.76
636,1992-08-07 00:00:00,6.13,3.78,17.06,1.74
637,1992-08-10 00:00:00,6.05,3.79,17.33,1.74
638,1992-08-11 00:00:00,5.97,3.8,17.23,1.75
639,1992-08-12 00:00:00,5.96,3.76,17.31,1.74
640,1992-08-13 00:00:00,5.92,3.77,17.26,1.74
641,1992-08-14 00:00:00,5.96,3.78,17.31,1.74
642,1992-08-17 00:00:00,5.93,3.81,17.36,1.71
643,1992-08-18 00:00:00,5.91,3.84,17.23,1.71
644,1992-08-19 00:00:00,5.91,3.81,16.96,1.7
645,1992-08-20 00:00:00,5.92,3.81,16.82,1.73
646,1992-08-21 00:00:00,5.64,3.76,16.84,1.71
647,1992-08-24 00:00:00,5.55,3.71,16.67,1.69
648,1992-08-25 00:00:00,5.58,3.71,17.06,1.73
649,1992-08-26 00:00:00,5.62,3.69,16.91,1.76
650,1992-08-27 00:00:00,5.62,3.72,17.11,1.81
651,1992-08-28 00:00:00,5.78,3.68,17.09,1.83
652,1992-08-31 00:00:00,5.63,3.71,16.96,1.83
653,1992-09-01 00:00:00,5.68,3.72,17.16,1.83
654,1992-09-02 00:00:00,5.92,3.73,17.14,1.85
655,1992-09-03 00:00:00,5.88,3.74,16.96,1.88
656,1992-09-04 00:00:00,5.8,3.74,16.84,1.87
657,1992-09-08 00:00:00,5.71,3.71,16.87,1.88
658,1992-09-09 00:00:00,5.82,3.73,17.01,1.92
659,1992-09-10 00:00:00,6.04,3.77,17.14,1.94
660,1992-09-11 00:00:00,5.95,3.76,17.23,1.93
661,1992-09-14 00:00:00,6.12,3.88,17.31,2.01
662,1992-09-15 00:00:00,5.95,3.87,16.74,2.0
663,1992-09-16 00:00:00,6.0,3.91,16.28,1.97
664,1992-09-17 00:00:00,5.95,3.96,16.4,1.99
665,1992-09-18 00:00:00,5.97,3.99,16.35,1.96
666,1992-09-21 00:00:00,5.97,3.96,16.52,1.94
667,1992-09-22 00:00:00,5.9,3.9,16.3,1.91
668,1992-09-23 00:00:00,5.85,3.92,16.38,1.94
669,1992-09-24 00:00:00,5.91,3.93,16.16,1.97
670,1992-09-25 00:00:00,5.79,3.93,16.11,1.93
671,1992-09-28 00:00:00,5.82,4.0,16.21,1.89
672,1992-09-29 00:00:00,5.72,3.94,15.86,1.93
673,1992-09-30 00:00:00,5.78,3.95,15.81,1.98
674,1992-10-01 00:00:00,5.71,3.93,15.69,1.96
675,1992-10-02 00:00:00,5.62,3.82,15.37,1.93
676,1992-10-05 00:00:00,5.59,3.8,15.45,2.01
677,1992-10-06 00:00:00,5.63,3.76,15.62,2.03
678,1992-10-07 00:00:00,5.6,3.72,15.35,1.99
679,1992-10-08 00:00:00,5.6,3.81,15.54,2.05
680,1992-10-09 00:00:00,5.59,3.79,15.37,2.02
681,1992-10-12 00:00:00,5.66,3.8,15.37,2.06
682,1992-10-13 00:00:00,5.75,3.78,15.42,2.07
683,1992-10-14 00:00:00,5.69,3.79,15.28,2.05
684,1992-10-15 00:00:00,5.6,3.79,14.27,2.08
685,1992-10-16 00:00:00,5.75,3.85,13.86,2.1
686,1992-10-19 00:00:00,5.84,3.85,13.41,2.16
687,1992-10-20 00:00:00,5.85,3.86,13.39,2.16
688,1992-10-21 00:00:00,5.92,3.84,13.41,2.21
689,1992-10-22 00:00:00,5.98,3.85,13.41,2.2
690,1992-10-23 00:00:00,5.97,3.83,13.54,2.18
691,1992-10-26 00:00:00,6.03,3.88,13.22,2.21
692,1992-10-27 00:00:00,5.93,3.87,12.88,2.16
693,1992-10-28 00:00:00,6.09,3.92,13.14,2.17
694,1992-10-29 00:00:00,6.1,3.91,12.93,2.21
695,1992-10-30 00:00:00,6.08,3.87,13.1,2.18
696,1992-11-02 00:00:00,6.09,3.96,13.49,2.2
697,1992-11-03 00:00:00,6.1,3.94,13.54,2.17
698,1992-11-04 00:00:00,6.08,3.96,13.37,2.17
699,1992-11-05 00:00:00,6.04,3.95,13.13,2.26
700,1992-11-06 00:00:00,6.04,3.91,13.21,2.28
701,1992-11-09 00:00:00,5.99,3.94,13.46,2.26
702,1992-11-10 00:00:00,5.93,3.9,13.13,2.28
703,1992-11-11 00:00:00,5.92,3.96,12.96,2.3
704,1992-11-12 00:00:00,5.95,3.97,12.78,2.3
705,1992-11-13 00:00:00,5.83,3.98,12.93,2.29
706,1992-11-16 00:00:00,5.67,3.94,12.93,2.28
707,1992-11-17 00:00:00,5.62,3.94,12.81,2.21
708,1992-11-18 00:00:00,5.72,3.97,12.59,2.26
709,1992-11-19 00:00:00,5.74,3.94,12.21,2.31
710,1992-11-20 00:00:00,5.83,4.04,12.41,2.33
711,1992-11-23 00:00:00,5.83,4.14,12.61,2.17
712,1992-11-24 00:00:00,5.92,4.17,12.93,2.25
713,1992-11-25 00:00:00,5.97,4.18,13.03,2.24
714,1992-11-27 00:00:00,6.02,4.18,13.16,2.25
715,1992-11-30 00:00:00,6.15,4.2,13.61,2.29
716,1992-12-01 00:00:00,6.23,4.18,13.51,2.29
717,1992-12-02 00:00:00,6.18,4.21,13.53,2.23
718,1992-12-03 00:00:00,6.14,4.15,13.41,2.25
719,1992-12-04 00:00:00,6.15,4.2,13.36,2.25
720,1992-12-07 00:00:00,6.15,4.21,13.13,2.29
721,1992-12-08 00:00:00,6.2,4.25,13.03,2.27
722,1992-12-09 00:00:00,6.39,4.27,12.49,2.26
723,1992-12-10 00:00:00,6.32,4.24,12.31,2.19
724,1992-12-11 00:00:00,6.3,4.26,12.44,2.12
725,1992-12-14 00:00:00,6.23,4.23,12.54,2.14
726,1992-12-15 00:00:00,6.24,4.28,11.19,2.12
727,1992-12-16 00:00:00,6.23,4.25,10.34,2.14
728,1992-12-17 00:00:00,6.25,4.34,10.57,2.21
729,1992-12-18 00:00:00,6.32,4.41,10.24,2.21
730,1992-12-21 00:00:00,6.3,4.45,9.75,2.22
731,1992-12-22 00:00:00,6.27,4.42,10.32,2.15
732,1992-12-23 00:00:00,6.25,4.39,10.22,2.14
733,1992-12-24 00:00:00,6.23,4.4,10.52,2.14
734,1992-12-28 00:00:00,6.18,4.42,10.32,2.15
735,1992-12-29 00:00:00,6.19,4.39,9.92,2.12
736,1992-12-30 00:00:00,6.29,4.41,9.99,2.11
737,1992-12-31 00:00:00,6.28,4.35,10.04,2.1
738,1993-01-04 00:00:00,6.4,4.35,9.99,2.09
739,1993-01-05 00:00:00,6.41,4.4,9.75,2.12
740,1993-01-06 00:00:00,6.37,4.38,9.57,2.19
741,1993-01-07 00:00:00,6.36,4.37,9.37,2.14
742,1993-01-08 00:00:00,6.18,4.36,9.27,2.14
743,1993-01-11 00:00:00,6.21,4.32,9.52,2.19
744,1993-01-12 00:00:00,6.12,4.33,9.72,2.2
745,1993-01-13 00:00:00,6.02,4.31,9.52,2.24
746,1993-01-14 00:00:00,6.02,4.32,9.72,2.24
747,1993-01-15 00:00:00,6.1,4.3,9.62,2.2
748,1993-01-18 00:00:00,6.1,4.3,9.87,2.19
749,1993-01-19 00:00:00,6.04,4.28,9.65,2.17
750,1993-01-20 00:00:00,6.03,4.2,9.35,2.17
751,1993-01-21 00:00:00,6.06,4.25,9.25,2.2
752,1993-01-22 00:00:00,6.16,4.29,9.7,2.19
753,1993-01-25 00:00:00,6.24,4.32,9.75,2.17
754,1993-01-26 00:00:00,6.24,4.33,9.77,2.16
755,1993-01-27 00:00:00,6.35,4.3,9.89,2.12
756,1993-01-28 00:00:00,6.51,4.35,10.02,2.14
757,1993-01-29 00:00:00,6.52,4.38,10.27,2.12
758,1993-02-01 00:00:00,6.45,4.39,10.49,2.15
759,1993-02-02 00:00:00,6.5,4.32,10.39,2.19
760,1993-02-03 00:00:00,6.52,4.38,10.19,2.17
761,1993-02-04 00:00:00,6.7,4.41,10.35,2.09
762,1993-02-05 00:00:00,6.84,4.42,10.48,2.19
763,1993-02-08 00:00:00,6.74,4.41,10.66,2.11
764,1993-02-09 00:00:00,6.63,4.41,10.76,2.06
765,1993-02-10 00:00:00,6.61,4.41,10.53,2.1
766,1993-02-11 00:00:00,6.62,4.39,10.3,2.09
767,1993-02-12 00:00:00,6.52,4.32,10.23,2.05
768,1993-02-16 00:00:00,6.33,4.22,10.08,1.97
769,1993-02-17 00:00:00,6.41,4.2,10.18,1.97
770,1993-02-18 00:00:00,6.38,4.16,10.18,2.0
771,1993-02-19 00:00:00,6.27,4.18,10.18,1.96
772,1993-02-22 00:00:00,6.26,4.23,10.33,1.88
773,1993-02-23 00:00:00,6.28,4.25,10.3,1.95
774,1993-02-24 00:00:00,6.33,4.28,10.45,2.06
775,1993-02-25 00:00:00,6.23,4.3,10.83,2.07
776,1993-02-26 00:00:00,6.18,4.28,10.96,2.05
777,1993-03-01 00:00:00,6.1,4.24,11.03,2.0
778,1993-03-02 00:00:00,6.18,4.35,10.93,2.08
779,1993-03-03 00:00:00,6.16,4.39,11.13,2.08
780,1993-03-04 00:00:00,6.04,4.36,11.06,2.06
781,1993-03-05 00:00:00,6.16,4.39,11.13,2.03
782,1993-03-08 00:00:00,6.35,4.48,11.31,2.05
783,1993-03-09 00:00:00,6.47,4.47,11.41,2.07
784,1993-03-10 00:00:00,6.34,4.5,11.26,2.09
785,1993-03-11 00:00:00,6.25,4.48,11.06,2.12
786,1993-03-12 00:00:00,6.13,4.43,11.21,2.19
787,1993-03-15 00:00:00,6.24,4.43,11.08,2.15
788,1993-03-16 00:00:00,6.23,4.45,11.11,2.15
789,1993-03-17 00:00:00,6.23,4.46,10.98,2.1
790,1993-03-18 00:00:00,6.25,4.53,11.01,2.09
791,1993-03-19 00:00:00,6.18,4.54,10.83,2.07
792,1993-03-22 00:00:00,6.18,4.55,10.81,2.05
793,1993-03-23 00:00:00,6.08,4.51,10.93,2.04
794,1993-03-24 00:00:00,6.07,4.6,10.3,2.12
795,1993-03-25 00:00:00,6.05,4.62,10.18,2.15
796,1993-03-26 00:00:00,5.99,4.6,10.35,2.13
797,1993-03-29 00:00:00,5.98,4.62,10.43,2.14
798,1993-03-30 00:00:00,5.8,4.66,10.08,2.23
799,1993-03-31 00:00:00,5.69,4.57,10.25,2.27
800,1993-04-01 00:00:00,5.72,4.59,10.45,2.28
801,1993-04-02 00:00:00,5.69,4.56,10.6,2.2
802,1993-04-05 00:00:00,5.63,4.59,10.6,2.25
803,1993-04-06 00:00:00,5.54,4.68,10.48,2.2
804,1993-04-07 00:00:00,5.5,4.7,10.53,2.22
805,1993-04-08 00:00:00,5.32,4.71,10.13,2.19
806,1993-04-12 00:00:00,5.46,4.78,10.28,2.21
807,1993-04-13 00:00:00,5.5,4.77,9.95,2.18
808,1993-04-14 00:00:00,5.52,4.84,9.87,2.19
809,1993-04-15 00:00:00,5.57,4.9,9.82,2.14
810,1993-04-16 00:00:00,5.62,4.88,9.87,2.14
811,1993-04-19 00:00:00,5.61,4.87,9.92,2.14
812,1993-04-20 00:00:00,5.69,4.84,10.2,2.13
813,1993-04-21 00:00:00,5.81,4.76,9.9,2.08
814,1993-04-22 00:00:00,5.73,4.73,9.77,2.04
815,1993-04-23 00:00:00,5.63,4.77,9.62,2.0
816,1993-04-26 00:00:00,5.76,4.71,9.75,1.97
817,1993-04-27 00:00:00,5.8,4.74,9.75,2.03
818,1993-04-28 00:00:00,5.75,4.63,10.05,2.11
819,1993-04-29 00:00:00,5.82,4.69,9.85,2.1
820,1993-04-30 00:00:00,5.83,4.64,9.8,2.1
821,1993-05-03 00:00:00,5.79,4.66,9.92,2.11
822,1993-05-04 00:00:00,5.73,4.6,9.92,2.16
823,1993-05-05 00:00:00,5.7,4.73,9.95,2.19
824,1993-05-06 00:00:00,5.7,4.79,9.83,2.14
825,1993-05-07 00:00:00,5.64,4.83,9.91,2.14
826,1993-05-10 00:00:00,5.61,4.82,9.96,2.19
827,1993-05-11 00:00:00,5.71,4.76,9.96,2.15
828,1993-05-12 00:00:00,5.85,4.78,9.78,2.12
829,1993-05-13 00:00:00,5.85,4.73,9.68,2.11
830,1993-05-14 00:00:00,5.83,4.78,9.75,2.1
831,1993-05-17 00:00:00,5.91,4.8,9.7,2.12
832,1993-05-18 00:00:00,5.99,4.73,9.98,2.17
833,1993-05-19 00:00:00,6.1,4.78,10.11,2.27
834,1993-05-20 00:00:00,6.03,4.76,10.03,2.31
835,1993-05-21 00:00:00,6.0,4.72,9.86,2.27
836,1993-05-24 00:00:00,6.02,4.75,10.14,2.26
837,1993-05-25 00:00:00,6.14,4.73,10.26,2.24
838,1993-05-26 00:00:00,6.1,4.76,10.75,2.34
839,1993-05-27 00:00:00,6.12,4.81,10.85,2.31
840,1993-05-28 00:00:00,5.99,4.75,10.75,2.27
841,1993-06-01 00:00:00,6.08,4.82,10.59,2.36
842,1993-06-02 00:00:00,6.15,4.85,10.98,2.35
843,1993-06-03 00:00:00,6.15,4.85,10.98,2.32
844,1993-06-04 00:00:00,6.19,4.84,11.0,2.31
845,1993-06-07 00:00:00,6.15,4.83,10.64,2.29
846,1993-06-08 00:00:00,6.09,4.82,10.64,2.27
847,1993-06-09 00:00:00,6.01,4.82,10.77,2.23
848,1993-06-10 00:00:00,5.98,4.82,10.7,2.24
849,1993-06-11 00:00:00,5.89,4.86,10.7,2.19
850,1993-06-14 00:00:00,5.91,4.79,10.59,2.27
851,1993-06-15 00:00:00,5.81,4.85,10.16,2.27
852,1993-06-16 00:00:00,5.83,4.92,10.26,2.24
853,1993-06-17 00:00:00,5.92,4.91,10.11,2.23
854,1993-06-18 00:00:00,5.99,4.89,10.06,2.15
855,1993-06-21 00:00:00,6.0,4.91,10.03,2.18
856,1993-06-22 00:00:00,6.02,4.9,10.03,2.16
857,1993-06-23 00:00:00,6.0,4.95,9.91,2.18
858,1993-06-24 00:00:00,6.08,4.93,9.93,2.17
859,1993-06-25 00:00:00,6.06,4.89,10.14,2.17
860,1993-06-28 00:00:00,6.05,4.92,10.26,2.22
861,1993-06-29 00:00:00,6.12,4.93,10.06,2.19
862,1993-06-30 00:00:00,6.21,4.94,10.06,2.16
863,1993-07-01 00:00:00,6.4,4.91,10.03,2.14
864,1993-07-02 00:00:00,6.34,4.93,9.83,2.14
865,1993-07-06 00:00:00,6.23,4.88,9.55,2.11
866,1993-07-07 00:00:00,6.24,4.88,9.5,2.05
867,1993-07-08 00:00:00,6.23,5.0,9.5,2.08
868,1993-07-09 00:00:00,6.34,5.0,9.5,2.08
869,1993-07-12 00:00:00,6.25,5.02,9.81,2.06
870,1993-07-13 00:00:00,6.26,5.06,9.7,2.03
871,1993-07-14 00:00:00,6.33,5.09,9.65,2.07
872,1993-07-15 00:00:00,6.35,5.1,9.68,2.05
873,1993-07-16 00:00:00,6.22,5.15,9.3,1.99
874,1993-07-19 00:00:00,6.24,5.13,8.89,1.93
875,1993-07-20 00:00:00,6.25,5.11,8.74,1.98
876,1993-07-21 00:00:00,6.21,5.11,8.89,1.94
877,1993-07-22 00:00:00,6.16,5.06,8.84,1.91
878,1993-07-23 00:00:00,6.25,5.04,8.61,1.91
879,1993-07-26 00:00:00,6.3,5.09,8.63,1.92
880,1993-07-27 00:00:00,6.43,5.07,9.3,1.85
881,1993-07-28 00:00:00,6.53,5.04,8.96,1.92
882,1993-07-29 00:00:00,6.36,5.09,8.94,1.94
883,1993-07-30 00:00:00,6.32,5.08,9.07,1.82
884,1993-08-02 00:00:00,6.4,5.11,8.94,1.79
885,1993-08-03 00:00:00,6.56,5.09,8.84,1.79
886,1993-08-04 00:00:00,6.53,5.07,9.04,1.79
887,1993-08-05 00:00:00,6.47,5.13,8.96,1.84
888,1993-08-06 00:00:00,6.39,5.13,8.89,1.8
889,1993-08-09 00:00:00,6.34,5.13,8.84,1.79
890,1993-08-10 00:00:00,6.48,5.11,8.86,1.74
891,1993-08-11 00:00:00,6.47,5.09,8.66,1.78
892,1993-08-12 00:00:00,6.43,5.06,8.55,1.82
893,1993-08-13 00:00:00,6.39,5.02,8.53,1.85
894,1993-08-16 00:00:00,6.59,5.04,8.4,1.91
895,1993-08-17 00:00:00,6.62,5.0,8.81,1.9
896,1993-08-18 00:00:00,6.64,5.01,8.76,1.9
897,1993-08-19 00:00:00,6.63,4.98,8.81,1.82
898,1993-08-20 00:00:00,6.63,5.09,8.84,1.87
899,1993-08-23 00:00:00,6.66,5.04,9.09,1.89
900,1993-08-24 00:00:00,6.76,5.09,8.99,1.86
